account_id,statement_month,balance,credit_limit,utilization_ratio,minimum_payment_due,payment_status_dpd_bucket
ACC500188,2025-02-01,1132.58,8400,0.1348,25.0,0
ACC500188,2025-03-01,794.05,8400,0.0945,25.0,0
ACC500188,2025-04-01,621.53,8400,0.074,25.0,2
ACC500188,2025-05-01,777.72,8400,0.0926,25.0,0
ACC500188,2025-06-01,593.0,8400,0.0706,25.0,0
ACC500188,2025-07-01,637.66,8400,0.0759,25.0,2
ACC500188,2025-08-01,396.58,8400,0.0472,25.0,1
ACC500188,2025-09-01,423.96,8400,0.0505,25.0,0
ACC500189,2024-10-01,915.51,19000,0.0482,25.0,0
ACC500189,2024-11-01,310.34,19000,0.0163,25.0,6
ACC500189,2024-12-01,1089.82,19000,0.0574,25.0,2
ACC500189,2025-01-01,716.65,19000,0.0377,25.0,0
ACC500189,2025-02-01,607.62,19000,0.032,25.0,0
ACC500189,2025-03-01,535.32,19000,0.0282,25.0,0
ACC500189,2025-04-01,1760.64,19000,0.0927,35.21,0
ACC500189,2025-05-01,2437.28,19000,0.1283,48.75,0
ACC500189,2025-06-01,3038.19,19000,0.1599,60.76,0
ACC500189,2025-07-01,1839.0,19000,0.0968,36.78,0
ACC500189,2025-08-01,1340.14,19000,0.0705,26.8,0
ACC500189,2025-09-01,,19000,0.1181,44.87,0
ACC500190,2024-10-01,6028.54,13200,0.4567,120.57,3
ACC500190,2024-11-01,6867.22,13200,0.5202,137.34,0
ACC500190,2024-12-01,7433.35,13200,0.5631,148.67,1
ACC500190,2025-01-01,7970.88,13200,0.6039,159.42,0
ACC500190,2025-02-01,7096.87,13200,0.5376,141.94,0
ACC500190,2025-03-01,6725.0,13200,0.5095,134.5,0
ACC500190,2025-04-01,6648.52,13200,0.5037,132.97,0
ACC500190,2025-05-01,6272.77,13200,0.4752,125.46,0
ACC500190,2025-06-01,5660.36,13200,0.4288,113.21,1
ACC500190,2025-07-01,5881.65,13200,0.4456,117.63,0
ACC500190,2025-08-01,6407.93,13200,0.4854,128.16,0
ACC500190,2025-09-01,5670.63,13200,0.4296,113.41,7
ACC500191,2024-10-01,2220.35,17200,0.1291,44.41,0
ACC500191,2024-11-01,2489.37,17200,0.1447,49.79,0
ACC500191,2024-12-01,2552.2,17200,0.1484,51.04,0
ACC500191,2025-01-01,2853.19,17200,0.1659,57.06,1
ACC500191,2025-02-01,3385.12,17200,0.1968,67.7,0
ACC500191,2025-03-01,3677.96,17200,0.2138,73.56,0
ACC500191,2025-04-01,4021.16,17200,0.2338,80.42,0
ACC500191,2025-05-01,4554.64,17200,0.2648,91.09,0
ACC500191,2025-06-01,3331.19,17200,0.1937,66.62,1
ACC500191,2025-07-01,3332.57,17200,0.1938,66.65,3
ACC500191,2025-08-01,3542.55,17200,0.206,70.85,0
ACC500191,2025-09-01,3828.86,17200,0.2226,76.58,0
ACC500192,2024-10-01,6686.64,9600,0.6965,133.73,0
ACC500192,2024-11-01,6371.7,9600,0.6637,127.43,0
ACC500192,2024-12-01,6825.58,9600,0.711,136.51,0
ACC500192,2025-01-01,6724.81,9600,0.7005,134.5,0
ACC500192,2025-02-01,6602.49,9600,0.6878,132.05,0
ACC500192,2025-03-01,6825.91,9600,0.711,136.52,0
ACC500192,2025-04-01,6627.08,9600,0.6903,132.54,0
ACC500192,2025-05-01,6714.88,9600,0.6995,134.3,0
ACC500192,2025-06-01,6568.87,9600,0.6843,131.38,0
ACC500192,2025-07-01,5578.43,9600,0.5811,111.57,0
ACC500192,2025-08-01,5726.78,9600,0.5965,114.54,2
ACC500192,2025-09-01,5827.32,9600,0.607,116.55,5
ACC500193,2024-10-01,4843.41,23700,0.2044,96.87,0
ACC500193,2024-11-01,5228.0,23700,0.2206,104.56,0
ACC500193,2024-12-01,4870.21,23700,0.2055,97.4,0
ACC500193,2025-01-01,5530.58,23700,0.2334,110.61,0
ACC500193,2025-02-01,4039.68,23700,0.1705,80.79,0
ACC500193,2025-03-01,4083.69,23700,0.1723,81.67,0
ACC500193,2025-04-01,5973.96,23700,0.2521,119.48,0
ACC500193,2025-05-01,6123.51,23700,0.2584,122.47,0
ACC500193,2025-06-01,6225.68,23700,0.2627,124.51,0
ACC500193,2025-07-01,6245.24,23700,0.2635,124.9,0
ACC500193,2025-08-01,5870.33,23700,0.2477,117.41,0
ACC500193,2025-09-01,6168.47,23700,0.2603,123.37,0
ACC500194,2024-10-01,2342.73,25800,0.0908,46.85,0
ACC500194,2024-11-01,3395.46,25800,0.1316,67.91,0
ACC500194,2024-12-01,4247.96,25800,0.1646,84.96,0
ACC500194,2025-01-01,4040.42,25800,0.1566,80.81,0
ACC500194,2025-02-01,3978.87,25800,0.1542,79.58,2
ACC500194,2025-03-01,3047.61,25800,0.1181,60.95,0
ACC500194,2025-04-01,4234.93,25800,0.1641,84.7,0
ACC500194,2025-05-01,5901.74,25800,0.2287,118.03,0
ACC500194,2025-06-01,6355.12,25800,0.2463,127.1,0
ACC500194,2025-07-01,4667.1,25800,0.1809,93.34,0
ACC500194,2025-08-01,5362.04,25800,0.2078,107.24,0
ACC500194,2025-09-01,7069.52,25800,0.274,141.39,0
ACC500195,2024-10-01,13268.57,18900,0.702,265.37,0
ACC500195,2024-11-01,12876.97,18900,0.6813,257.54,0
ACC500195,2024-12-01,13092.73,18900,0.6927,261.85,1
ACC500195,2025-01-01,13070.45,18900,0.6916,261.41,0
ACC500195,2025-02-01,13022.27,18900,0.689,260.45,0
ACC500195,2025-03-01,12830.35,18900,0.6789,256.61,0
ACC500195,2025-04-01,13000.91,18900,0.6879,260.02,0
ACC500195,2025-05-01,12020.87,18900,0.636,240.42,0
ACC500195,2025-06-01,12634.53,18900,0.6685,252.69,0
ACC500195,2025-07-01,11970.96,18900,0.6334,239.42,0
ACC500195,2025-08-01,11781.75,18900,0.6234,235.64,0
ACC500195,2025-09-01,12031.66,18900,0.6366,240.63,0
ACC500196,2024-10-01,5410.85,14300,0.3784,108.22,0
ACC500196,2024-11-01,5917.25,14300,0.4138,118.35,3
ACC500196,2024-12-01,5086.34,14300,0.3557,101.73,0
ACC500196,2025-01-01,4891.54,14300,0.3421,97.83,0
ACC500196,2025-02-01,4049.37,14300,0.2832,80.99,3
ACC500196,2025-03-01,3815.29,14300,0.2668,76.31,3
ACC500196,2025-04-01,3807.16,14300,0.2662,76.14,0
ACC500196,2025-05-01,5008.62,14300,0.3503,100.17,0
ACC500196,2025-06-01,4626.69,14300,0.3235,92.53,0
ACC500196,2025-07-01,5214.17,14300,0.3646,104.28,0
ACC500196,2025-08-01,4235.86,14300,0.2962,84.72,0
ACC500196,2025-09-01,4258.62,14300,0.2978,85.17,0
ACC500197,2024-10-01,6051.77,6400,0.9456,121.04,0
ACC500197,2024-11-01,6074.12,6400,0.9491,121.48,0
ACC500197,2024-12-01,5972.25,6400,0.9332,119.44,0
ACC500197,2025-01-01,5916.75,6400,0.9245,118.33,0
ACC500197,2025-02-01,5923.37,6400,0.9255,118.47,0
ACC500197,2025-03-01,5802.68,6400,0.9067,116.05,0
ACC500197,2025-04-01,5865.78,6400,0.9165,117.32,0
ACC500197,2025-05-01,5843.62,6400,0.9131,116.87,0
ACC500197,2025-06-01,5964.65,6400,0.932,119.29,0
ACC500197,2025-07-01,5829.31,6400,0.9108,116.59,0
ACC500197,2025-08-01,5556.69,6400,0.8682,111.13,0
ACC500197,2025-09-01,5375.22,6400,0.8399,107.5,5
ACC500198,2024-10-01,501.54,24500,0.0205,25.0,0
ACC500198,2024-11-01,1663.32,24500,0.0679,33.27,0
ACC500198,2024-12-01,807.26,24500,0.0329,25.0,0
ACC500198,2025-01-01,1007.69,24500,0.0411,25.0,2
ACC500198,2025-02-01,1193.85,24500,0.0487,25.0,2
ACC500198,2025-03-01,707.66,24500,0.0289,25.0,0
ACC500198,2025-04-01,1913.42,24500,0.0781,38.27,1
ACC500198,2025-05-01,2679.13,24500,0.1094,53.58,0
ACC500198,2025-06-01,4669.25,24500,0.1906,93.39,0
ACC500198,2025-07-01,5350.01,24500,0.2184,107.0,0
ACC500198,2025-08-01,7181.52,24500,0.2931,143.63,0
ACC500198,2025-09-01,8990.73,24500,0.367,179.81,0
ACC500199,2024-10-01,8425.09,22600,0.3728,168.5,0
ACC500199,2024-11-01,8629.3,22600,0.3818,172.59,0
ACC500199,2024-12-01,10117.78,22600,0.4477,202.36,0
ACC500199,2025-01-01,8553.86,22600,0.3785,171.08,0
ACC500199,2025-02-01,7677.27,22600,0.3397,153.55,0
ACC500199,2025-03-01,8286.28,22600,0.3666,165.73,0
ACC500199,2025-04-01,8530.16,22600,0.3774,170.6,0
ACC500199,2025-05-01,8767.69,22600,0.388,175.35,3
ACC500199,2025-06-01,9371.1,22600,0.4147,187.42,0
ACC500199,2025-07-01,9564.55,22600,0.4232,191.29,0
ACC500199,2025-08-01,9058.96,22600,0.4008,181.18,0
ACC500199,2025-09-01,9627.41,22600,0.426,192.55,0
ACC500200,2024-10-01,10402.41,22100,0.4707,208.05,0
ACC500200,2024-11-01,10512.76,22100,0.4757,210.26,0
ACC500200,2024-12-01,11113.15,22100,0.5029,222.26,0
ACC500200,2025-01-01,11856.23,22100,0.5365,237.12,1
ACC500200,2025-02-01,13740.67,22100,0.6217,274.81,0
ACC500200,2025-03-01,14107.06,22100,0.6383,282.14,0
ACC500200,2025-04-01,14060.85,22100,0.6362,281.22,0
ACC500200,2025-05-01,15752.58,22100,0.7128,315.05,0
ACC500200,2025-06-01,16732.04,22100,0.7571,334.64,0
ACC500200,2025-07-01,17002.62,22100,0.7693,340.05,0
ACC500200,2025-08-01,17217.5,22100,0.7791,344.35,0
ACC500200,2025-09-01,15484.82,22100,0.7007,309.7,0
ACC500201,2024-10-01,3135.06,12400,0.2528,62.7,0
ACC500201,2024-11-01,3435.96,12400,0.2771,68.72,0
ACC500201,2024-12-01,2706.34,12400,0.2183,54.13,0
ACC500201,2025-01-01,2658.51,12400,0.2144,53.17,0
ACC500201,2025-02-01,2650.89,12400,0.2138,53.02,0
ACC500201,2025-03-01,2434.61,12400,0.1963,48.69,0
ACC500201,2025-04-01,1563.04,12400,0.1261,31.26,0
ACC500201,2025-05-01,687.78,12400,0.0555,25.0,0
ACC500201,2025-06-01,317.68,12400,0.0256,25.0,0
ACC500201,2025-07-01,585.05,12400,0.0472,25.0,0
ACC500201,2025-08-01,728.35,12400,0.0587,25.0,0
ACC500201,2025-09-01,720.2,12400,0.0581,25.0,0
ACC500202,2024-10-01,6298.43,19600,0.3213,125.97,0
ACC500202,2024-11-01,5462.89,19600,0.2787,109.26,0
ACC500202,2024-12-01,6563.13,19600,0.3349,131.26,0
ACC500202,2025-01-01,6447.39,19600,0.3289,128.95,0
ACC500202,2025-02-01,5554.27,19600,0.2834,111.09,1
ACC500202,2025-03-01,4730.27,19600,0.2413,94.61,0
ACC500202,2025-04-01,4735.72,19600,0.2416,94.71,0
ACC500202,2025-05-01,4781.31,19600,0.2439,95.63,0
ACC500202,2025-06-01,4629.58,19600,0.2362,92.59,0
ACC500202,2025-07-01,5408.72,19600,0.276,108.17,0
ACC500202,2025-08-01,4654.78,19600,0.2375,93.1,0
ACC500202,2025-09-01,5441.6,19600,0.2776,108.83,0
ACC500203,2024-10-01,9903.96,13500,0.7336,198.08,0
ACC500203,2024-11-01,9793.77,13500,0.7255,195.88,0
ACC500203,2024-12-01,10255.15,13500,0.7596,205.1,0
ACC500203,2025-01-01,9673.23,13500,0.7165,193.46,0
ACC500203,2025-02-01,9449.02,13500,0.6999,188.98,0
ACC500203,2025-03-01,9403.64,13500,0.6966,188.07,1
ACC500203,2025-04-01,10085.88,13500,0.7471,201.72,3
ACC500203,2025-05-01,8899.4,13500,0.6592,177.99,0
ACC500203,2025-06-01,8719.77,13500,0.6459,174.4,0
ACC500203,2025-07-01,8521.87,13500,0.6312,170.44,3
ACC500203,2025-08-01,7400.31,13500,0.5482,148.01,0
ACC500203,2025-09-01,7149.73,13500,0.5296,142.99,0
ACC500204,2024-10-01,6592.23,18200,0.3622,131.84,0
ACC500204,2024-11-01,6502.72,18200,0.3573,130.05,0
ACC500204,2024-12-01,6760.14,18200,0.3714,135.2,0
ACC500204,2025-01-01,6524.43,18200,0.3585,130.49,0
ACC500204,2025-02-01,6867.73,18200,0.3773,137.35,0
ACC500204,2025-03-01,6169.85,18200,0.339,123.4,0
ACC500204,2025-04-01,6492.9,18200,0.3568,129.86,0
ACC500204,2025-05-01,6436.69,18200,0.3537,128.73,0
ACC500204,2025-06-01,6286.72,18200,0.3454,125.73,0
ACC500204,2025-07-01,6284.13,18200,0.3453,125.68,0
ACC500204,2025-08-01,5847.87,18200,0.3213,116.96,0
ACC500204,2025-09-01,4730.84,18200,0.2599,94.62,0
ACC500205,2024-10-01,562.78,20500,0.0275,25.0,0
ACC500205,2024-11-01,377.0,20500,0.0184,25.0,0
ACC500205,2024-12-01,0.0,20500,0.0,0.0,0
ACC500205,2025-01-01,0.0,20500,0.0,0.0,0
ACC500205,2025-02-01,601.23,20500,0.0293,25.0,1
ACC500205,2025-03-01,1135.54,20500,0.0554,25.0,0
ACC500205,2025-04-01,1335.06,20500,0.0651,26.7,3
ACC500205,2025-05-01,928.42,20500,0.0453,25.0,0
ACC500205,2025-06-01,15.69,20500,0.0008,25.0,0
ACC500205,2025-07-01,0.0,20500,0.0,0.0,0
ACC500205,2025-08-01,0.0,20500,0.0,0.0,0
ACC500205,2025-09-01,0.0,20500,0.0,0.0,1
ACC500206,2024-10-01,4081.12,19500,0.2093,81.62,0
ACC500206,2024-11-01,4510.67,19500,0.2313,90.21,0
ACC500206,2024-12-01,5771.5,19500,0.296,115.43,0
ACC500206,2025-01-01,6516.17,19500,0.3342,130.32,0
ACC500206,2025-02-01,6528.34,19500,0.3348,130.57,0
ACC500206,2025-03-01,5225.64,19500,0.268,104.51,0
ACC500206,2025-04-01,4516.53,19500,0.2316,90.33,0
ACC500206,2025-05-01,4244.57,19500,0.2177,84.89,0
ACC500206,2025-06-01,3492.74,19500,0.1791,69.85,0
ACC500206,2025-07-01,2073.44,19500,0.1063,41.47,0
ACC500206,2025-08-01,1378.53,19500,0.0707,27.57,1
ACC500206,2025-09-01,1227.15,19500,0.0629,25.0,0
ACC500207,2024-10-01,2920.57,24600,0.1187,58.41,4
ACC500207,2024-11-01,3802.51,24600,0.1546,76.05,0
ACC500207,2024-12-01,,24600,0.1504,74.02,0
ACC500207,2025-01-01,4203.91,24600,0.1709,84.08,0
ACC500207,2025-02-01,3322.54,24600,0.1351,66.45,0
ACC500207,2025-03-01,3978.14,24600,0.1617,79.56,0
ACC500207,2025-04-01,3777.0,24600,0.1535,75.54,0
ACC500207,2025-05-01,2771.37,24600,0.1127,55.43,6
ACC500207,2025-06-01,2748.97,24600,0.1117,54.98,0
ACC500207,2025-07-01,2461.59,24600,0.1001,49.23,1
ACC500207,2025-08-01,4747.49,24600,0.193,94.95,1
ACC500207,2025-09-01,5175.92,24600,0.2104,103.52,0
ACC500208,2024-10-01,2528.19,12600,0.2006,50.56,0
ACC500208,2024-11-01,1934.94,12600,0.1536,38.7,0
ACC500208,2024-12-01,1915.52,12600,0.152,38.31,0
ACC500208,2025-01-01,1922.0,12600,0.1525,38.44,0
ACC500208,2025-02-01,2663.68,12600,0.2114,53.27,0
ACC500208,2025-03-01,2768.74,12600,0.2197,55.37,0
ACC500208,2025-04-01,2697.27,12600,0.2141,53.95,0
ACC500208,2025-05-01,2342.59,12600,0.1859,46.85,0
ACC500208,2025-06-01,2648.83,12600,0.2102,52.98,0
ACC500208,2025-07-01,2520.4,12600,0.2,50.41,0
ACC500208,2025-08-01,2234.83,12600,0.1774,44.7,0
ACC500208,2025-09-01,1740.85,12600,0.1382,34.82,0
ACC500209,2024-10-01,4694.27,7400,0.6344,93.89,0
ACC500209,2024-11-01,4093.3,7400,0.5531,81.87,0
ACC500209,2024-12-01,4227.55,7400,0.5713,84.55,0
ACC500209,2025-01-01,4552.1,7400,0.6151,91.04,0
ACC500209,2025-02-01,4026.48,7400,0.5441,80.53,2
ACC500209,2025-03-01,4136.46,7400,0.559,82.73,1
ACC500209,2025-04-01,4534.15,7400,0.6127,90.68,0
ACC500209,2025-05-01,5031.45,7400,0.6799,100.63,0
ACC500209,2025-06-01,4882.42,7400,0.6598,97.65,0
ACC500209,2025-07-01,5113.28,7400,0.691,102.27,5
ACC500209,2025-08-01,5536.5,7400,0.7482,110.73,4
ACC500209,2025-09-01,5655.3,7400,0.7642,113.11,0
ACC500210,2024-10-01,4403.98,15300,0.2878,88.08,2
ACC500210,2024-11-01,4483.73,15300,0.2931,89.67,0
ACC500210,2024-12-01,3783.5,15300,0.2473,75.67,0
ACC500210,2025-01-01,2902.79,15300,0.1897,58.06,0
ACC500210,2025-02-01,3043.79,15300,0.1989,60.88,0
ACC500210,2025-03-01,2628.8,15300,0.1718,52.58,0
ACC500210,2025-04-01,2289.89,15300,0.1497,45.8,0
ACC500210,2025-05-01,2328.56,15300,0.1522,46.57,0
ACC500210,2025-06-01,,15300,0.1796,54.97,0
ACC500210,2025-07-01,3070.36,15300,0.2007,61.41,0
ACC500210,2025-08-01,3131.35,15300,0.2047,62.63,0
ACC500210,2025-09-01,3674.27,15300,0.2401,73.49,0
ACC500211,2024-10-01,5172.39,17100,0.3025,103.45,0
ACC500211,2024-11-01,5832.38,17100,0.3411,116.65,0
ACC500211,2024-12-01,6626.57,17100,0.3875,132.53,0
ACC500211,2025-01-01,7696.68,17100,0.4501,153.93,0
ACC500211,2025-02-01,7198.76,17100,0.421,143.98,2
ACC500211,2025-03-01,7044.67,17100,0.412,140.89,0
ACC500211,2025-04-01,7008.01,17100,0.4098,140.16,0
ACC500211,2025-05-01,6763.53,17100,0.3955,135.27,0
ACC500211,2025-06-01,7665.56,17100,0.4483,153.31,0
ACC500211,2025-07-01,7613.01,17100,0.4452,152.26,0
ACC500211,2025-08-01,6505.92,17100,0.3805,130.12,0
ACC500211,2025-09-01,6072.94,17100,0.3551,121.46,0
ACC500212,2024-10-01,1639.81,14900,0.1101,32.8,0
ACC500212,2024-11-01,1529.13,14900,0.1026,30.58,0
ACC500212,2024-12-01,1328.83,14900,0.0892,26.58,0
ACC500212,2025-01-01,900.24,14900,0.0604,25.0,0
ACC500212,2025-02-01,499.91,14900,0.0336,25.0,7
ACC500212,2025-03-01,933.64,14900,0.0627,25.0,2
ACC500212,2025-04-01,588.03,14900,0.0395,25.0,0
ACC500212,2025-05-01,684.23,14900,0.0459,25.0,0
ACC500212,2025-06-01,778.31,14900,0.0522,25.0,0
ACC500212,2025-07-01,411.01,14900,0.0276,25.0,0
ACC500212,2025-08-01,0.0,14900,0.0,0.0,0
ACC500212,2025-09-01,41.69,14900,0.0028,25.0,0
ACC500213,2024-10-01,4439.03,10200,0.4352,88.78,1
ACC500213,2024-11-01,4739.23,10200,0.4646,94.78,0
ACC500213,2024-12-01,4091.51,10200,0.4011,81.83,0
ACC500213,2025-01-01,3936.8,10200,0.386,78.74,0
ACC500213,2025-02-01,3826.47,10200,0.3751,76.53,0
ACC500213,2025-03-01,3411.41,10200,0.3345,68.23,0
ACC500213,2025-04-01,3192.72,10200,0.313,63.85,0
ACC500213,2025-05-01,3148.87,10200,0.3087,62.98,0
ACC500213,2025-06-01,2942.97,10200,0.2885,58.86,0
ACC500213,2025-07-01,4004.51,10200,0.3926,80.09,0
ACC500213,2025-08-01,4213.52,10200,0.4131,84.27,0
ACC500213,2025-09-01,5029.94,10200,0.4931,100.6,0
ACC500214,2024-10-01,9761.1,20600,0.4738,195.22,0
ACC500214,2024-11-01,9848.66,20600,0.4781,196.97,0
ACC500214,2024-12-01,11006.28,20600,0.5343,220.13,0
ACC500214,2025-01-01,10751.83,20600,0.5219,215.04,0
ACC500214,2025-02-01,10583.14,20600,0.5137,211.66,0
ACC500214,2025-03-01,11353.3,20600,0.5511,227.07,0
ACC500214,2025-04-01,12527.97,20600,0.6082,250.56,0
ACC500214,2025-05-01,12414.82,20600,0.6027,248.3,0
ACC500214,2025-06-01,14081.44,20600,0.6836,281.63,0
ACC500214,2025-07-01,12648.87,20600,0.614,252.98,0
ACC500214,2025-08-01,11905.08,20600,0.5779,238.1,0
ACC500214,2025-09-01,11511.57,20600,0.5588,230.23,0
ACC500215,2024-10-01,5390.12,17500,0.308,107.8,0
ACC500215,2024-11-01,5715.48,17500,0.3266,114.31,0
ACC500215,2024-12-01,6356.63,17500,0.3632,127.13,0
ACC500215,2025-01-01,5132.01,17500,0.2933,102.64,0
ACC500215,2025-02-01,5571.78,17500,0.3184,111.44,0
ACC500215,2025-03-01,5251.42,17500,0.3001,105.03,0
ACC500215,2025-04-01,6039.13,17500,0.3451,120.78,2
ACC500215,2025-05-01,4751.64,17500,0.2715,95.03,0
ACC500215,2025-06-01,6463.34,17500,0.3693,129.27,0
ACC500215,2025-07-01,5843.05,17500,0.3339,116.86,0
ACC500215,2025-08-01,6844.02,17500,0.3911,136.88,0
ACC500215,2025-09-01,6795.59,17500,0.3883,135.91,0
ACC500216,2024-10-01,8764.14,14600,0.6003,175.28,0
ACC500216,2024-11-01,9103.83,14600,0.6236,182.08,0
ACC500216,2024-12-01,9010.74,14600,0.6172,180.21,0
ACC500216,2025-01-01,10418.33,14600,0.7136,208.37,0
ACC500216,2025-02-01,10426.44,14600,0.7141,208.53,2
ACC500216,2025-03-01,10836.07,14600,0.7422,216.72,0
ACC500216,2025-04-01,11517.75,14600,0.7889,230.36,0
ACC500216,2025-05-01,11143.5,14600,0.7633,222.87,0
ACC500216,2025-06-01,11555.8,14600,0.7915,231.12,0
ACC500216,2025-07-01,12059.42,14600,0.826,241.19,0
ACC500216,2025-08-01,12310.46,14600,0.8432,246.21,0
ACC500216,2025-09-01,12756.18,14600,0.8737,255.12,3
ACC500217,2024-10-01,362.5,22900,0.0158,25.0,3
ACC500217,2024-11-01,0.0,22900,0.0,0.0,0
ACC500217,2024-12-01,1573.64,22900,0.0687,31.47,0
ACC500217,2025-01-01,345.24,22900,0.0151,25.0,0
ACC500217,2025-02-01,0.0,22900,0.0,0.0,0
ACC500217,2025-03-01,0.0,22900,0.0,0.0,0
ACC500217,2025-04-01,0.0,22900,0.0,0.0,0
ACC500217,2025-05-01,0.0,22900,0.0,0.0,0
ACC500217,2025-06-01,0.0,22900,0.0,0.0,5
ACC500217,2025-07-01,0.0,22900,0.0,0.0,0
ACC500217,2025-08-01,256.33,22900,0.0112,25.0,0
ACC500217,2025-09-01,0.0,22900,0.0,0.0,5
ACC500218,2024-10-01,1296.73,18900,0.0686,25.93,0
ACC500218,2024-11-01,755.48,18900,0.04,25.0,0
ACC500218,2024-12-01,1909.21,18900,0.101,38.18,0
ACC500218,2025-01-01,2500.3,18900,0.1323,50.01,0
ACC500218,2025-02-01,1181.35,18900,0.0625,25.0,0
ACC500218,2025-03-01,1034.83,18900,0.0548,25.0,0
ACC500218,2025-04-01,160.26,18900,0.0085,25.0,0
ACC500218,2025-05-01,1273.02,18900,0.0674,25.46,7
ACC500218,2025-06-01,934.03,18900,0.0494,25.0,0
ACC500218,2025-07-01,0.0,18900,0.0,0.0,1
ACC500218,2025-08-01,0.0,18900,0.0,0.0,6
ACC500218,2025-09-01,1201.9,18900,0.0636,25.0,0
ACC500219,2024-10-01,5632.46,20900,0.2695,112.65,0
ACC500219,2024-11-01,4750.49,20900,0.2273,95.01,5
ACC500219,2024-12-01,4259.74,20900,0.2038,85.19,0
ACC500219,2025-01-01,4384.86,20900,0.2098,87.7,0
ACC500219,2025-02-01,5241.06,20900,0.2508,104.82,0
ACC500219,2025-03-01,5821.36,20900,0.2785,116.43,0
ACC500219,2025-04-01,4835.44,20900,0.2314,96.71,0
ACC500219,2025-05-01,4524.69,20900,0.2165,90.49,0
ACC500219,2025-06-01,4588.54,20900,0.2195,91.77,0
ACC500219,2025-07-01,4369.34,20900,0.2091,87.39,0
ACC500219,2025-08-01,4144.21,20900,0.1983,82.88,0
ACC500219,2025-09-01,2703.99,20900,0.1294,54.08,0
ACC500220,2024-10-01,7020.49,23100,0.3039,140.41,0
ACC500220,2024-11-01,5808.94,23100,0.2515,116.18,1
ACC500220,2024-12-01,7845.24,23100,0.3396,156.9,0
ACC500220,2025-01-01,7182.48,23100,0.3109,143.65,0
ACC500220,2025-02-01,6445.42,23100,0.279,128.91,0
ACC500220,2025-03-01,,23100,0.2513,116.09,0
ACC500220,2025-04-01,6343.85,23100,0.2746,126.88,0
ACC500220,2025-05-01,7182.28,23100,0.3109,143.65,1
ACC500220,2025-06-01,6777.37,23100,0.2934,135.55,0
ACC500220,2025-07-01,7069.95,23100,0.3061,141.4,3
ACC500220,2025-08-01,7434.46,23100,0.3218,148.69,0
ACC500220,2025-09-01,6102.71,23100,0.2642,122.05,0
ACC500221,2024-10-01,3769.99,12800,0.2945,75.4,0
ACC500221,2024-11-01,2546.84,12800,0.199,50.94,0
ACC500221,2024-12-01,2597.26,12800,0.2029,51.95,0
ACC500221,2025-01-01,1789.63,12800,0.1398,35.79,0
ACC500221,2025-02-01,1776.42,12800,0.1388,35.53,1
ACC500221,2025-03-01,2141.9,12800,0.1673,42.84,0
ACC500221,2025-04-01,3032.34,12800,0.2369,60.65,0
ACC500221,2025-05-01,2552.0,12800,0.1994,51.04,0
ACC500221,2025-06-01,2282.84,12800,0.1783,45.66,0
ACC500221,2025-07-01,2233.92,12800,0.1745,44.68,0
ACC500221,2025-08-01,1734.96,12800,0.1355,34.7,0
ACC500221,2025-09-01,2235.99,12800,0.1747,44.72,0
ACC500222,2024-10-01,1114.44,4000,0.2786,25.0,1
ACC500222,2024-11-01,856.23,4000,0.2141,25.0,2
ACC500222,2024-12-01,848.9,4000,0.2122,25.0,0
ACC500222,2025-01-01,950.58,4000,0.2376,25.0,0
ACC500222,2025-02-01,966.4,4000,0.2416,25.0,0
ACC500222,2025-03-01,837.98,4000,0.2095,25.0,0
ACC500222,2025-04-01,764.59,4000,0.1911,25.0,0
ACC500222,2025-05-01,887.08,4000,0.2218,25.0,0
ACC500222,2025-06-01,903.27,4000,0.2258,25.0,0
ACC500222,2025-07-01,1227.28,4000,0.3068,25.0,0
ACC500222,2025-08-01,1242.97,4000,0.3107,25.0,1
ACC500222,2025-09-01,998.49,4000,0.2496,25.0,0
ACC500223,2024-10-01,228.13,17800,0.0128,25.0,0
ACC500223,2024-11-01,0.0,17800,0.0,0.0,0
ACC500223,2024-12-01,491.17,17800,0.0276,25.0,0
ACC500223,2025-01-01,0.0,17800,0.0,0.0,0
ACC500223,2025-02-01,0.0,17800,0.0,0.0,0
ACC500223,2025-03-01,0.0,17800,0.0,0.0,0
ACC500223,2025-04-01,0.0,17800,0.0,0.0,0
ACC500223,2025-05-01,1206.1,17800,0.0678,25.0,0
ACC500223,2025-06-01,1433.42,17800,0.0805,28.67,0
ACC500223,2025-07-01,2077.55,17800,0.1167,41.55,0
ACC500223,2025-08-01,2185.02,17800,0.1228,43.7,0
ACC500223,2025-09-01,2626.47,17800,0.1476,52.53,0
ACC500224,2024-10-01,73.56,15900,0.0046,25.0,0
ACC500224,2024-11-01,651.41,15900,0.041,25.0,0
ACC500224,2024-12-01,733.18,15900,0.0461,25.0,0
ACC500224,2025-01-01,1443.39,15900,0.0908,28.87,0
ACC500224,2025-02-01,693.08,15900,0.0436,25.0,0
ACC500224,2025-03-01,2048.78,15900,0.1289,40.98,1
ACC500224,2025-04-01,2158.37,15900,0.1357,43.17,0
ACC500224,2025-05-01,1432.55,15900,0.0901,28.65,0
ACC500224,2025-06-01,1908.94,15900,0.1201,38.18,0
ACC500224,2025-07-01,2731.69,15900,0.1718,54.63,0
ACC500224,2025-08-01,,15900,0.1308,41.6,0
ACC500224,2025-09-01,1779.8,15900,0.1119,35.6,0
