account_id,customer_id,card_type,credit_limit,open_date,account_status,balance,utilization_ratio,delinquency_count,default_flag
ACC501590,CUST101079,Standard,17500,2025-11-21,Active,8064.32,0.4608,2,0
ACC501265,CUST100850,Gold,16300,2020-02-03,Active,5089.69,0.3123,1,0
ACC501357,CUST100916,Standard,20300,2022-11-10,Closed,2766.89,0.1363,0,0
ACC502026,CUST101388,Standard,12900,2024-05-18,Active,3117.99,0.2417,0,0
ACC501353,CUST100914,Standard,14400,2025-10-13,Active,6548.14,0.4547,1,1
ACC500216,CUST100149,Standard,14600,2025-02-15,Active,10025.38,0.6867,1,0
ACC502075,CUST101425,Secured,9600,2023-10-17,Active,8539.28,0.8895,2,1
ACC502677,CUST101819,Standard,7400,2023-01-10,Active,4406.15,0.5954,2,1
ACC503632,CUST102469,Standard,15100,2026-02-10,Active,2639.33,0.1748,1,0
ACC500301,CUST100207,Secured,11000,2020-06-19,Active,6404.15,0.5822,0,0
ACC500123,CUST100085,Secured,20300,2021-09-16,Active,0.0,0.0,0,0
ACC502868,CUST101951,Platinum,21500,2019-06-26,Active,230.22,0.0107,0,0
ACC502206,CUST101507,Standard,19400,2021-09-02,Active,7504.88,0.3868,1,0
ACC500602,CUST100408,Platinum,22100,2024-07-06,Active,9204.03,0.4165,0,0
ACC500550,CUST100374,Platinum,9500,2024-02-05,Active,2624.24,0.2762,1,0
ACC500565,CUST100386,Gold,7000,2020-11-11,Active,0.0,0.0,0,0
ACC502546,CUST101734,Standard,18600,2018-04-02,Active,10551.11,0.5673,1,0
ACC503551,CUST102418,Gold,21300,2022-03-16,Active,0.0,0.0,1,0
ACC502242,CUST101531,Standard,16100,2019-12-04,Active,9153.4,0.5685,2,0
ACC500869,CUST100589,gold,15700,2023-01-11,Active,10627.32,0.6769,4,1
ACC502675,CUST101818,Platinum,12500,2016-11-18,Active,0.0,0.0,1,0
ACC500089,CUST100061,Standard,24600,2025-03-26,Active,11353.81,0.4615,0,0
ACC500582,CUST100395,Gold,21700,2025-11-23,Active,1574.19,0.0725,0,0
ACC502485,CUST101692,Standard,13700,2025-09-17,Active,3952.95,0.2885,1,0
ACC501200,CUST100806,Standard,12100,2025-10-07,Active,2552.99,0.211,0,0
ACC500870,CUST100590,Gold,12500,2020-10-31,Closed,3239.26,0.2591,3,0
ACC500404,CUST100276,Gold,14000,2026-06-15,Active,7528.94,0.5378,0,0
ACC501980,CUST101353,Standard,16400,2021-06-26,Active,10404.75,0.6344,1,0
ACC502760,CUST101878,Platinum,11200,2025-06-06,Active,4484.63,0.4004,2,0
ACC502602,CUST101772,Standard,18800,2025-08-19,Active,5769.65,0.3069,0,0
ACC502634,CUST101795,Gold,6900,2017-06-29,Active,3048.73,0.4418,1,0
ACC502474,CUST101687,Secured,6700,2024-08-26,Active,3961.24,0.5912,0,0
ACC502183,CUST101494,Standard,10200,2025-01-21,Active,2146.94,0.2105,2,0
ACC503669,CUST102493,Standard,14700,2025-11-26,Active,3836.41,0.261,0,0
ACC503114,CUST102120,standard,8200,2016-12-03,Active,74.45,0.0091,1,0
ACC501032,CUST100698,gold,10600,2023-01-09,Active,8649.39,0.816,1,0
ACC501295,CUST100872,Standard,15700,2024-12-01,Active,790.42,0.0503,1,0
ACC500257,CUST100177,gold,8200,2026-03-24,Active,3505.89,0.4275,3,0
ACC501998,CUST101367,Standard,16700,2021-12-12,Frozen,4047.81,0.2424,0,0
ACC503355,CUST102291,Standard,14300,2021-10-13,Active,8446.14,0.5906,1,0
ACC503406,CUST102321,Standard,20300,2020-05-27,Active,10464.42,0.5155,0,0
ACC502226,CUST101522,Standard,21900,2024-04-01,Active,1952.14,0.0891,1,0
ACC503436,CUST102341,Gold,17700,2020-10-30,Active,7056.27,0.3987,2,0
ACC502523,CUST101718,Gold,18000,2023-08-09,Active,8243.9,0.458,0,1
ACC501012,CUST100685,Standard,14500,2026-08-24,Active,5606.92,0.3867,1,0
ACC503211,CUST102191,Standard,12900,2018-04-14,Frozen,6613.55,0.5127,0,0
ACC503340,CUST102280,Standard,28100,2026-01-30,Closed,4889.55,0.174,1,0
ACC500186,CUST100124,Secured,13400,2025-01-03,Active,4183.6,0.3122,1,0
ACC500903,CUST100610,Gold,7700,2026-02-10,Active,3792.19,0.4925,1,1
ACC500551,CUST100375,Gold,21700,2019-09-09,Active,9059.64,0.4175,2,0
ACC500844,CUST100572,Standard,20600,2025-07-11,Active,4560.22,0.2214,1,0
ACC503350,CUST102288,Secured,15400,2019-11-22,Active,11595.51,0.753,1,0
ACC502552,CUST101739,Standard,15900,2025-10-05,Active,4718.32,0.2967,0,0
ACC503414,CUST102326,Platinum,9600,2025-06-05,Closed,2265.29,0.236,1,0
ACC501602,CUST101088,Standard,11700,2025-08-27,Active,3892.51,0.3327,1,0
ACC503541,CUST102410,standard,16900,2025-08-15,Active,3875.17,0.2293,1,0
ACC503259,CUST102227,Platinum,21800,2025-05-29,Active,14336.83,0.6577,1,0
ACC501824,CUST101247,Gold,11200,2022-04-14,Active,3864.33,0.345,2,1
ACC502166,CUST101484,Platinum,21400,2025-06-11,Active,4243.77,0.1983,0,0
ACC503359,CUST102294,Platinum,23600,2025-05-13,Active,9790.15,0.4148,3,0
ACC500120,CUST100083,Gold,17000,2023-08-28,Active,11339.1,0.667,2,0
ACC502085,CUST101432,standard,10300,2023-11-27,Active,1365.5,0.1326,0,0
ACC501952,CUST101335,Gold,24500,2025-07-22,Active,12857.42,0.5248,2,0
ACC501361,CUST100918,Standard,21100,2016-08-27,Active,12346.08,0.5851,0,0
ACC501676,CUST101144,Gold,21300,2024-01-06,Active,15002.6,0.7043,0,0
ACC501376,CUST100929,Gold,6300,2026-04-15,Active,5062.1,0.8035,0,0
ACC501330,CUST100897,standard,19600,2024-01-21,Active,759.32,0.0387,0,0
ACC500430,CUST100295,Standard,13000,2025-05-26,Active,3605.29,0.2773,1,0
ACC500547,CUST100371,Platinum,14800,2025-09-19,Closed,3600.76,0.2433,2,0
ACC502250,CUST101536,standard,13700,2021-02-18,Active,5169.48,0.3773,2,0
ACC502588,CUST101762,Gold,17200,2026-06-27,Active,12923.73,0.7514,0,0
ACC503052,CUST102079,gold,12100,2022-11-07,Active,4589.03,0.3793,0,0
ACC502111,CUST101450,standard,21500,2019-05-30,Active,0.0,0.0,1,0
ACC501731,CUST101184,Standard,9800,2024-11-12,Active,4501.52,0.4593,1,1
ACC503264,CUST102231,Gold,14600,2016-06-13,Active,7879.6,0.5397,1,0
ACC500243,CUST100167,Gold,17900,2024-03-24,Active,0.0,0.0,1,0
ACC501122,CUST100757,Gold,12100,2026-06-23,Active,5651.53,0.4671,0,0
ACC503321,CUST102268,Gold,13900,2022-11-12,Closed,3555.29,0.2558,0,0
ACC503191,CUST102179,Secured,17700,2017-04-22,Active,10107.33,0.571,0,0
ACC503125,CUST102130,standard,16400,2022-08-05,Active,4102.17,0.2501,0,0
ACC500642,CUST100430,Platinum,12000,2025-10-09,Active,9212.12,0.7677,2,0
ACC502914,CUST101985,Gold,13800,2024-07-09,Active,3919.41,0.284,1,0
ACC500398,CUST100273,Gold,20700,2023-09-01,Closed,4277.13,0.2066,0,0
ACC501072,CUST100728,Platinum,12500,2025-09-02,Active,4431.94,0.3546,2,0
ACC500249,CUST100172,Platinum,17500,2020-06-20,Active,2260.71,0.1292,0,0
ACC500955,CUST100646,Secured,15400,2026-02-28,Active,9928.11,0.6447,2,0
ACC501328,CUST100896,Gold,23100,2026-01-10,Active,6555.85,0.2838,1,0
ACC502622,CUST101787,Standard,22100,2023-06-30,Closed,10490.93,0.4747,1,0
ACC500664,CUST100443,Standard,12200,2019-11-14,Active,6878.06,0.5638,0,0
ACC500923,CUST100625,Secured,13900,2026-03-18,Closed,6986.49,0.5026,0,0
ACC502812,CUST101915,Standard,12500,2022-07-06,Active,7014.03,0.5611,0,1
ACC501621,CUST101102,Gold,14100,2019-06-13,Closed,2240.84,0.1589,0,1
ACC503203,CUST102186,Standard,21100,2022-05-14,Frozen,16085.87,0.7624,0,0
ACC501134,CUST100765,Gold,20500,2026-05-24,Active,0.0,0.0,0,0
ACC501155,CUST100778,Gold,12100,2021-11-28,Active,0.0,0.0,0,0
ACC501157,CUST100780,Platinum,11400,2024-07-15,Active,6791.27,0.5957,1,0
ACC503044,CUST102073,standard,12500,2017-10-18,Active,4217.89,0.3374,0,0
ACC501141,CUST100769,Platinum,9400,2025-09-05,,2766.31,0.2943,1,0
ACC500215,CUST100148,Standard,17500,2024-06-04,Active,6102.84,0.3487,0,0
ACC502501,CUST101703,Platinum,18700,2024-01-18,Active,0.0,0.0,0,0
ACC503556,CUST102421,Gold,12800,2021-01-29,Active,6275.3,0.4903,0,0
ACC501931,CUST101321,Standard,19500,2025-09-02,Closed,0.0,0.0,0,0
ACC500305,CUST100210,Gold,17300,2026-08-07,Active,0.0,0.0,0,0
ACC501332,CUST100898,Gold,17900,2018-08-06,Active,3712.31,0.2074,1,0
ACC500558,CUST100381,Standard,15700,2026-01-30,Active,4392.03,0.2797,1,0
ACC503532,CUST102405,Standard,7900,2023-02-10,Active,3211.92,0.4066,1,0
ACC501932,CUST101322,platinum,12800,2026-05-02,Active,7425.98,0.5802,0,0
ACC500797,CUST100538,Standard,18100,2020-09-22,Active,5052.94,0.2792,0,0
ACC502508,CUST101708,Standard,17000,2019-01-05,Active,8768.37,0.5158,0,1
ACC501919,CUST101311,Standard,14000,2026-01-04,Active,7779.92,0.5557,1,0
ACC502213,CUST101512,Gold,10400,2014-07-31,Closed,4022.26,0.3868,0,0
ACC500578,CUST100393,gold,23100,2021-01-30,Active,18255.5,0.7903,1,0
ACC501744,CUST101194,standard,12600,2013-07-23,Closed,4491.47,0.3565,1,0
ACC500873,CUST100591,Platinum,9200,2024-07-31,Active,5889.63,0.6402,4,0
ACC502025,CUST101388,Gold,16500,2021-09-21,Active,6630.9,0.4019,0,0
ACC503652,CUST102482,Gold,12000,2018-06-19,Active,1828.19,0.1523,0,0
ACC501743,CUST101193,Platinum,15900,2025-10-18,Active,7454.75,0.4689,0,0
ACC502254,CUST101537,Platinum,18600,2023-08-22,Active,9984.59,0.5368,1,0
ACC502974,CUST102024,Standard,27100,2024-10-08,Active,16317.96,0.6021,0,0
ACC500195,CUST100133,Standard,18900,2020-09-05,Closed,14065.67,0.7442,1,0
ACC502550,CUST101737,Standard,8500,2019-03-08,Active,0.0,0.0,0,0
ACC502577,CUST101756,Standard,14200,2017-03-17,Active,3869.97,0.2725,1,0
ACC501170,CUST100787,Standard,20500,2023-12-14,Active,2797.99,0.1365,0,0
ACC502509,CUST101709,Gold,22000,2024-06-11,Active,958.36,0.0436,0,0
ACC500510,CUST100349,Gold,16800,2017-06-29,Active,3801.56,0.2263,1,0
ACC502188,CUST101497,Standard,14500,2016-05-14,Closed,0.0,0.0,2,0
ACC500352,CUST100242,Platinum,12100,2018-10-30,Closed,6819.85,0.5636,1,0
ACC502125,CUST101459,Standard,24000,2022-06-10,Active,8649.12,0.3604,0,0
ACC501834,CUST101253,Platinum,13500,2022-02-16,Active,7899.13,0.5851,0,0
ACC500232,CUST100160,Gold,16900,2023-03-13,Active,4719.25,0.2792,2,0
ACC502290,CUST101562,Standard,22200,2025-05-21,Active,12025.34,0.5417,0,0
ACC501898,CUST101297,standard,12200,2021-08-19,Closed,7408.16,0.6072,0,0
ACC501633,CUST101111,Standard,10700,2015-10-11,Active,4310.38,0.4028,2,0
ACC500598,CUST100406,Gold,13300,2017-09-09,Active,4409.01,0.3315,0,0
ACC500722,CUST100484,Standard,11100,2016-06-30,Active,6744.29,0.6076,2,0
ACC502273,CUST101551,Gold,11400,2024-01-12,,4788.56,0.42,1,0
ACC501372,CUST100926,standard,22600,2026-07-30,Active,9343.19,0.4134,0,0
ACC800004,CUST999904,Standard,16700,2013-12-29,Active,9625.66,0.5764,0,0
ACC502447,CUST101668,Platinum,7500,2026-06-07,Active,3981.22,0.5308,2,0
ACC501321,CUST100890,Gold,18100,2016-08-24,Active,14613.56,0.8074,0,0
ACC502006,CUST101373,Platinum,11800,2026-07-28,Active,8739.68,0.7407,5,0
ACC503143,CUST102145,Gold,15300,2026-07-15,Active,3737.16,0.2443,1,0
ACC503118,CUST102124,Gold,10200,2019-06-30,Active,3470.84,0.3403,1,0
ACC502193,CUST101500,Gold,5500,2022-06-08,Active,939.75,0.1709,0,0
ACC502705,CUST101840,standard,9400,2021-06-12,Active,3732.04,0.397,1,0
ACC502491,CUST101696,Secured,9400,2014-06-23,Active,6486.29,0.69,0,0
ACC503283,CUST102243,Standard,23000,2024-06-30,Closed,9982.18,0.434,1,0
ACC503168,CUST102163,Gold,14100,2026-07-08,Active,2553.01,0.1811,2,0
ACC502778,CUST101890,Gold,15800,2018-05-03,Active,5808.42,0.3676,2,0
ACC503647,CUST102479,Secured,26000,2018-10-09,Active,6818.86,0.2623,1,0
ACC501498,CUST101015,Gold,4700,2026-08-03,Active,1812.01,0.3855,1,0
ACC502409,CUST101646,Platinum,6300,2023-10-30,Closed,4405.38,0.6993,1,0
ACC501292,CUST100871,Gold,21400,2026-02-23,Closed,15631.67,0.7305,1,0
ACC503616,CUST102459,Standard,14800,2024-02-02,Active,972.41,0.0657,0,0
ACC501875,CUST101279,Standard,13700,2025-12-21,Active,6323.72,0.4616,2,0
ACC500375,CUST100258,Platinum,14000,2018-12-09,Active,7569.85,0.5407,1,0
ACC500439,CUST100301,gold,16400,2019-10-05,Closed,665.15,0.0406,0,0
ACC500449,CUST100308,Gold,17500,2024-07-18,Active,13281.3,0.7589,2,0
ACC501021,CUST100692,Standard,15400,2020-09-11,Frozen,5575.1,0.362,1,0
ACC502371,CUST101619,Standard,9900,2025-06-29,Active,3093.97,0.3125,1,0
ACC500612,CUST100415,Standard,8200,2026-01-07,Active,3748.81,0.4572,3,1
ACC502641,CUST101798,Gold,15000,2024-11-26,Active,2431.05,0.1621,0,0
ACC500860,CUST100582,Gold,16400,2026-05-07,Closed,6159.78,0.3756,0,0
ACC500016,CUST100010,standard,13700,2024-11-18,Active,1583.42,0.1156,1,0
ACC501541,CUST101043,standard,17600,2023-07-15,Active,6756.32,0.3839,0,0
ACC500060,CUST100040,Standard,21900,2026-07-21,Active,0.0,0.0,0,0
ACC503020,CUST102056,Standard,19900,2014-08-09,Active,7977.38,0.4009,2,0
ACC503582,CUST102441,secured,13300,2015-04-23,Active,5212.71,0.3919,0,0
ACC500409,CUST100280,Gold,16200,2025-04-27,Active,1266.18,0.0782,0,0
ACC501026,CUST100695,Gold,18200,2025-04-04,Active,6500.11,0.3571,1,0
ACC501599,CUST101086,Secured,10100,2023-06-23,Active,2308.22,0.2285,0,0
ACC503550,CUST102418,Gold,19500,2023-05-19,,2100.07,0.1077,1,0
ACC500282,CUST100194,Standard,10300,2023-06-30,Active,6376.04,0.619,0,0
ACC501086,CUST100733,Gold,15400,2023-03-19,Active,0.0,0.0,0,0
ACC501626,CUST101105,Gold,21500,2019-10-22,Active,7305.11,0.3398,1,0
ACC501924,CUST101315,Standard,12300,2026-03-11,Active,8385.38,0.6817,0,0
ACC503271,CUST102235,Standard,25300,2026-07-25,Active,0.0,0.0,1,0
ACC501721,CUST101176,Secured,17500,2025-01-07,Active,6804.8,0.3888,1,0
ACC503244,CUST102215,Standard,18400,2024-05-31,Active,9508.11,0.5167,1,0
ACC501960,CUST101340,Standard,19700,2023-05-30,Closed,4835.55,0.2455,0,0
ACC502312,CUST101579,Standard,14100,2023-07-09,Active,4814.78,0.3415,1,0
ACC503133,CUST102136,Secured,11000,2025-10-12,Active,3159.13,0.2872,0,0
ACC502934,CUST101999,standard,15700,2024-01-18,Active,5268.04,0.3355,2,0
ACC500429,CUST100294,Standard,15500,2023-11-14,Active,9456.04,0.6101,0,0
ACC500248,CUST100171,Standard,17200,2023-06-26,Active,7178.29,0.4173,1,0
ACC500035,CUST100024,Gold,21000,2018-10-02,Active,4404.54,0.2097,0,0
ACC502176,CUST101489,Standard,8200,2018-01-22,Active,3452.88,0.4211,1,0
ACC501147,CUST100772,Platinum,6000,2026-02-20,Active,3213.38,0.5356,0,0
ACC503086,CUST102101,Gold,12800,2025-10-20,Active,4605.61,0.3598,0,0
ACC501852,CUST101266,Standard,6600,2023-12-13,Active,207.63,0.0315,1,0
ACC502208,CUST101509,platinum,20800,2025-12-12,Active,6926.34,0.333,0,0
ACC502814,CUST101917,Gold,17400,2025-11-17,Active,6320.05,0.3632,0,0
ACC500911,CUST100615,Standard,16000,2023-05-22,Active,10279.73,0.6425,0,0
ACC502153,CUST101476,Standard,19500,2025-05-19,Active,6573.12,0.3371,1,0
ACC503596,CUST102448,Gold,12800,2021-11-07,Active,535.82,0.0419,0,0
ACC502640,CUST101798,Standard,18600,2026-06-21,Active,1169.63,0.0629,0,0
ACC500757,CUST100507,Gold,19000,2023-05-08,Active,7047.54,0.3709,0,0
ACC500041,CUST100027,Standard,16100,2016-04-20,Active,2408.59,0.1496,2,0
ACC501930,CUST101320,Secured,17700,2026-07-24,Active,8928.4,0.5044,0,0
ACC502923,CUST101992,Standard,17100,2021-05-26,Active,10081.83,0.5896,0,1
ACC502154,CUST101476,Gold,15400,2026-01-02,Active,4035.35,0.262,0,0
ACC500687,CUST100459,Standard,12600,2020-11-11,Active,3701.23,0.2937,2,0
ACC503641,CUST102475,Gold,9200,2024-11-28,Active,3736.04,0.4061,1,1
ACC501016,CUST100689,Standard,19800,2024-10-17,Active,0.0,0.0,2,0
ACC501639,CUST101116,Platinum,13200,2018-11-05,Active,8736.06,0.6618,0,0
ACC501982,CUST101354,Platinum,19900,2026-04-27,Active,4327.43,0.2175,0,0
ACC502770,CUST101885,Standard,6900,2024-07-01,Closed,6600.49,0.9566,1,1
ACC502609,CUST101778,platinum,18100,2017-01-16,Frozen,8800.12,0.4862,1,0
ACC503438,CUST102342,standard,15900,2026-06-30,Active,4654.18,0.2927,0,0
ACC500858,CUST100581,Gold,9200,2024-03-23,Active,3393.92,0.3689,1,0
ACC501868,CUST101276,Standard,18700,2024-06-23,Active,13320.87,0.7123,1,0
ACC502315,CUST101581,Gold,18000,2025-04-07,Closed,0.0,0.0,0,0
ACC501267,CUST100851,Gold,17100,2023-08-23,Active,4309.84,0.252,0,0
ACC502061,CUST101415,Gold,13800,2019-10-14,Active,7782.12,0.5639,0,0
ACC502008,CUST101374,Gold,21200,2025-10-17,Active,1603.73,0.0756,1,0
ACC500411,CUST100281,Standard,15200,2017-12-11,Active,10378.92,0.6828,2,0
ACC501604,CUST101088,Gold,11000,2018-06-27,Active,1157.28,0.1052,1,0
ACC501041,CUST100705,Secured,14400,2017-02-19,Active,3281.9,0.2279,0,0
ACC503110,CUST102116,Standard,14600,2024-08-07,Active,3225.51,0.2209,2,0
ACC501432,CUST100969,Platinum,31200,2026-05-22,Active,8941.83,0.2866,0,0
ACC502247,CUST101534,Standard,17100,2026-04-20,Active,7659.73,0.4479,2,0
ACC501250,CUST100843,Gold,13400,2023-07-14,Active,10939.9,0.8164,0,0
ACC500556,CUST100380,Standard,6900,2022-05-29,Closed,4806.92,0.6967,3,1
ACC502610,CUST101779,Standard,12300,2021-10-25,Active,54.37,0.0044,2,0
ACC502317,CUST101582,Gold,6700,2026-06-06,,733.92,0.1095,1,0
ACC502991,CUST102036,Standard,12400,2017-06-11,Active,7238.26,0.5837,2,0
ACC501566,CUST101060,gold,16700,2014-02-28,,6957.9,0.4166,3,0
ACC501762,CUST101206,Standard,17400,2023-12-05,Active,0.0,0.0,1,0
ACC501806,CUST101233,gold,17000,2023-08-28,Active,10901.31,0.6413,2,0
ACC503121,CUST102126,Platinum,20900,2025-11-17,Active,4871.35,0.2331,0,0
ACC501284,CUST100864,Gold,7500,2025-02-18,Active,2907.69,0.3877,0,0
ACC500963,CUST100651,Gold,21200,2025-03-17,Active,13112.9,0.6185,2,0
ACC500221,CUST100153,Secured,12800,2026-06-10,Active,3379.9,0.2641,1,0
ACC501401,CUST100949,Standard,14800,2026-06-26,Frozen,5853.16,0.3955,1,0
ACC500646,CUST100432,Standard,19100,2022-01-26,Active,7084.87,0.3709,0,0
ACC501859,CUST101270,Platinum,9900,2025-03-05,Active,3884.13,0.3923,1,0
ACC503626,CUST102464,Gold,11700,2026-08-15,Active,7111.41,0.6078,0,0
ACC500302,CUST100208,Standard,12400,2021-07-31,Active,4798.58,0.387,0,0
ACC502443,CUST101665,Standard,26300,2020-02-28,Active,2505.93,0.0953,0,0
ACC500414,CUST100283,standard,18000,2024-07-16,Active,9358.94,0.5199,1,0
ACC501368,CUST100924,Standard,17700,2022-07-20,Active,7542.12,0.4261,2,0
ACC503111,CUST102117,gold,16200,2021-12-01,Active,7637.27,0.4714,1,0
ACC501060,CUST100720,Gold,20600,2023-08-22,Active,3913.12,0.19,0,0
ACC500811,CUST100550,Standard,17700,2023-05-21,Active,369.68,0.0209,0,0
ACC502481,CUST101690,Platinum,14100,2021-05-24,Active,7871.42,0.5583,3,1
ACC500569,CUST100388,Standard,24100,2018-10-09,Active,9209.98,0.3822,0,0
ACC500380,CUST100260,Standard,5900,2023-12-04,Active,2799.89,0.4746,5,1
ACC503306,CUST102259,Gold,15300,2023-06-05,Active,10370.28,0.6778,2,0
ACC501351,CUST100912,Gold,17300,2019-09-17,Active,11355.43,0.6564,0,1
ACC502572,CUST101751,Gold,7100,2025-08-09,Active,5579.09,0.7858,1,0
ACC500854,CUST100578,standard,17100,2025-04-04,Active,5898.9,0.345,1,0
ACC502119,CUST101454,Gold,21500,2018-10-27,Active,18233.0,0.848,2,0
ACC502281,CUST101557,Gold,12500,2019-08-17,Active,3928.14,0.3143,0,0
ACC502018,CUST101383,Standard,12200,2026-06-19,Active,5650.01,0.4631,2,0
ACC502406,CUST101644,Gold,12200,2024-05-16,Active,5299.93,0.4344,2,0
ACC502763,CUST101879,Platinum,11400,2026-09-02,Active,0.0,0.0,1,0
ACC502373,CUST101621,Standard,14200,2019-11-25,Active,5363.46,0.3777,0,0
ACC502285,CUST101559,Standard,17000,2023-10-30,Active,6850.34,0.403,1,0
ACC501832,CUST101252,Gold,9900,2024-11-10,Active,8542.42,0.8629,1,0
ACC500168,CUST100113,Gold,14300,2023-10-13,Active,5868.27,0.4104,1,0
ACC502931,CUST101998,Platinum,14100,2013-11-09,Active,845.84,0.06,1,0
ACC502904,CUST101977,Platinum,20200,2021-11-14,Active,0.0,0.0,0,0
ACC500046,CUST100030,Secured,22800,2013-12-07,Active,5470.1,0.2399,1,0
ACC503642,CUST102475,Standard,10000,2024-05-14,Frozen,4850.66,0.4851,0,0
ACC501390,CUST100938,Standard,9300,2025-12-20,Active,7964.42,0.8564,2,0
ACC502381,CUST101626,Secured,14800,2025-03-18,Active,2038.93,0.1378,1,0
ACC503457,CUST102357,Standard,16300,2026-01-16,Active,1714.31,0.1052,1,0
ACC502514,CUST101712,Standard,8000,2026-08-21,Closed,0.0,0.0,0,0
ACC502749,CUST101869,Standard,18700,2018-02-10,Active,10336.02,0.5527,1,0
ACC502377,CUST101623,standard,21200,2020-11-25,Active,6645.74,0.3135,0,0
ACC501040,CUST100705,Secured,8400,2017-03-11,Active,4127.57,0.4914,2,0
ACC502919,CUST101988,Standard,15100,2025-08-30,Active,4602.81,0.3048,1,0
ACC503105,CUST102113,Secured,7300,2022-08-26,Active,3485.88,0.4775,2,0
ACC503521,CUST102399,Standard,20300,2024-03-15,Active,13097.65,0.6452,2,0
ACC503002,CUST102044,Standard,11800,2025-10-24,Frozen,3475.41,0.2945,0,0
ACC503392,CUST102313,Platinum,8500,2017-11-09,Active,4176.23,0.4913,2,0
ACC501713,CUST101170,Platinum,18800,2025-01-17,Active,8727.22,0.4642,3,0
ACC502155,CUST101477,standard,28400,2026-03-01,Active,0.0,0.0,1,0
ACC500163,CUST100110,Standard,11600,2024-07-08,Frozen,1213.54,0.1046,1,0
ACC502945,CUST102006,Gold,21000,2023-06-11,Closed,5971.89,0.2844,0,0
ACC502097,CUST101440,Standard,16000,2024-11-29,Active,3938.06,0.2461,0,0
ACC503476,CUST102370,Gold,22800,2023-10-06,Active,8237.8,0.3613,3,0
ACC500311,CUST100215,Gold,21500,2021-02-16,Active,12824.07,0.5965,1,0
ACC500471,CUST100324,Standard,4600,2023-03-13,Active,2595.02,0.5641,3,0
ACC503650,CUST102481,Standard,13200,2022-09-23,Active,4059.56,0.3075,0,0
ACC501370,CUST100925,Standard,13500,2024-10-14,Active,4050.05,0.3,0,0
ACC501008,CUST100682,Standard,13200,2023-11-14,Active,1884.18,0.1427,0,0
ACC500498,CUST100341,Gold,14700,2022-03-31,Active,3714.74,0.2527,2,0
ACC501013,CUST100686,Platinum,15400,2023-01-18,Active,3227.33,0.2096,1,0
ACC501291,CUST100870,Gold,16000,2024-12-19,Active,3903.5,0.244,1,0
ACC501494,CUST101012,Standard,15800,2024-06-20,Active,6737.27,0.4264,0,0
ACC503456,CUST102356,Secured,12400,2022-02-20,Active,7105.26,0.573,1,0
ACC503202,CUST102185,Platinum,19200,2020-11-14,Active,14276.07,0.7435,1,0
ACC502278,CUST101555,Secured,15700,2017-10-01,Active,3133.36,0.1996,1,0
ACC501746,CUST101196,Secured,12300,2021-10-26,Active,6948.31,0.5649,1,0
ACC502444,CUST101666,Platinum,15600,2024-03-05,Active,3497.81,0.2242,0,0
ACC500122,CUST100084,Gold,16200,2026-08-19,Active,9281.28,0.5729,0,0
ACC500576,CUST100392,Standard,27200,2024-05-25,Active,10612.63,0.3902,1,0
ACC503096,CUST102108,Standard,13000,2019-01-20,Active,0.0,0.0,0,0
ACC503079,CUST102097,Standard,10000,2023-10-18,Active,2867.85,0.2868,0,0
ACC500027,CUST100018,Standard,18000,2023-01-14,Active,12369.06,0.6872,0,0
ACC500929,CUST100627,Gold,16900,2024-10-07,Active,4172.55,0.2469,1,0
ACC503602,CUST102452,secured,8700,2021-10-19,Active,3136.04,0.3605,0,0
ACC503147,CUST102149,Secured,18900,2016-09-14,Active,2604.64,0.1378,2,0
ACC500118,CUST100081,Standard,19800,2018-01-25,Active,4408.44,0.2226,0,0
ACC500912,CUST100615,Secured,11800,2023-10-03,Active,8241.09,0.6984,2,0
ACC500166,CUST100112,Standard,12400,2026-01-14,Active,8106.47,0.6537,0,0
ACC501407,CUST100952,Platinum,16000,2023-09-03,Active,3292.37,0.2058,0,0
ACC501345,CUST100907,Platinum,13800,2014-09-11,Active,9390.44,0.6805,2,0
ACC500141,CUST100096,Standard,17300,2016-05-20,Active,13102.46,0.7574,1,0
ACC503570,CUST102432,Gold,9300,2023-07-05,Active,623.75,0.0671,0,0
